customer_id,signup_date,country,city,birth_year,gender,acquisition_channel,newsletter_opt_in,loyalty_tier
C005618,2022-09-23,Germany,Cologne,1999,male,organic_search,True,Bronze
C005619,2025-07-29,Germany,Wiesbaden,2001,female,referral,False,Bronze
C005620,2022-08-28,Germany,Bonn,1977,female,organic_search,True,Silver
C005621,2022-02-01,Austria,Linz,2001,female,organic_search,True,Bronze
C005622,2022-03-06,Germany,Stuttgart,1973,female,organic_search,False,Bronze
C005623,2022-10-18,Germany,Nuremberg,1989,female,social_media,True,Bronze
C005624,2025-06-15,Germany,Dortmund,2003,female,direct,True,Bronze
C005625,2022-10-28,Germany,Karlsruhe,1964,female,paid_search,True,Gold
C005626,2024-09-29,Germany,Frankfurt,1976,female,social_media,True,Bronze
C005627,2023-08-28,Germany,Bremen,1957,female,referral,True,Bronze
C005628,2022-02-27,Germany,Munich,1982,female,organic_search,True,Bronze
C005629,2023-10-04,Germany,Bonn,1969,male,email,True,Bronze
C005630,2022-02-10,Germany,Leipzig,1959,male,organic_search,True,Bronze
C005631,2023-11-20,Germany,Cologne,2001,female,paid_search,True,Silver
C005632,2024-03-18,Germany,Dresden,1970,female,referral,True,Gold
C005633,2024-01-24,Germany,Dresden,1992,female,organic_search,False,Silver
C005634,2023-02-13,Austria,Linz,1963,female,affiliate,True,Bronze
C005635,2025-01-12,Germany,Wiesbaden,1968,female,social_media,True,Bronze
C005636,2024-05-12,Switzerland,Zurich,1959,female,paid_search,False,Silver
C005637,2023-01-04,Germany,Dusseldorf,1991,female,social_media,True,Bronze
C005638,2023-09-21,Germany,Frankfurt,1974,male,organic_search,True,Bronze
C005639,2022-06-06,Germany,Wiesbaden,2001,female,organic_search,False,Bronze
C005640,2025-08-27,Germany,Frankfurt,1981,female,paid_search,False,Silver
C005641,2024-12-24,Germany,Frankfurt,1964,male,referral,False,Bronze
C005642,2023-02-20,Germany,Dresden,1995,female,organic_search,False,Bronze
C005643,2024-09-02,Germany,Stuttgart,2000,female,organic_search,True,Silver
C005644,2024-09-08,Germany,Stuttgart,1986,not_specified,organic_search,False,Bronze
C005645,2024-05-30,Austria,Graz,1991,female,social_media,True,Bronze
C005646,2022-03-20,Germany,Bremen,1997,male,social_media,True,Bronze
C005647,2025-06-23,Germany,Bonn,1960,female,email,True,Silver
C005648,2025-10-13,Austria,Salzburg,1967,female,paid_search,True,Silver
C005649,2025-11-08,Germany,Augsburg,1995,female,organic_search,True,Bronze
C005650,2025-11-18,Germany,Stuttgart,1996,male,email,False,Silver
C005651,2025-09-04,Germany,Karlsruhe,1964,not_specified,email,True,Bronze
C005652,2024-12-03,Germany,Bonn,1957,male,email,False,Bronze
C005653,2022-03-24,Austria,Vienna,1983,male,email,False,Silver
C005654,2023-11-04,Germany,Nuremberg,1969,male,paid_search,False,Bronze
C005655,2022-12-21,Germany,Muenster,1963,female,organic_search,True,Gold
C005656,2022-11-14,Germany,Nuremberg,1978,male,direct,True,Bronze
C005657,2025-04-15,Germany,Stuttgart,1968,female,organic_search,True,Silver
C005658,2025-03-20,Austria,Salzburg,2004,male,referral,True,Bronze
C005659,2024-01-25,Germany,Augsburg,1997,male,social_media,True,Bronze
C005660,2024-11-30,Germany,Dusseldorf,1959,female,social_media,True,Bronze
C005661,2022-07-06,Switzerland,Lausanne,2005,female,paid_search,True,Silver
C005662,2022-11-17,Germany,Dresden,1968,female,direct,True,Bronze
C005663,2025-05-28,Switzerland,Winterthur,1963,male,direct,True,Silver
C005664,2023-10-15,Germany,Muenster,1962,female,email,True,Gold
C005665,2024-02-29,Germany,Bonn,1974,female,paid_search,False,Bronze
C005666,2023-10-31,Austria,Salzburg,1977,male,paid_search,True,Bronze
C005667,2022-10-20,Germany,Dortmund,2001,female,email,True,Bronze
C005668,2025-04-09,Switzerland,Bern,1972,male,organic_search,False,Bronze
C005669,2024-12-31,Germany,Hamburg,1990,female,affiliate,True,Silver
C005670,2024-09-15,Germany,Dortmund,1959,not_specified,organic_search,True,Bronze
C005671,2023-05-26,Austria,Linz,1997,not_specified,social_media,False,Silver
C005672,2024-07-18,Germany,Wiesbaden,1980,male,direct,False,Platinum
C005673,2025-10-09,Germany,Augsburg,1985,female,email,True,Silver
C005674,2024-07-28,Germany,Stuttgart,1980,female,social_media,False,Bronze
C005675,2023-12-16,Germany,Nuremberg,1993,female,paid_search,True,Bronze
C005676,2023-01-26,Germany,Essen,,male,organic_search,False,Bronze
C005677,2024-01-26,Austria,Klagenfurt,1973,male,referral,False,Gold
C005678,2023-06-22,Germany,Essen,1998,female,email,False,Silver
C005679,2024-06-02,Germany,Hanover,1960,male,direct,False,Bronze
C005680,2022-03-07,Germany,Bonn,,female,referral,False,Bronze
C005681,2022-10-02,Germany,Karlsruhe,1987,male,organic_search,True,Bronze
C005682,2025-02-11,Germany,Bonn,1960,female,organic_search,True,Bronze
C005683,2023-07-05,Germany,Stuttgart,1980,female,organic_search,False,Bronze
C005684,2023-09-18,Austria,Klagenfurt,1972,male,organic_search,True,Bronze
C005685,2024-02-25,Germany,Dusseldorf,1957,male,direct,True,Bronze
C005686,2023-09-26,Germany,Bonn,2005,not_specified,paid_search,True,Bronze
C005687,2025-01-01,Switzerland,Lucerne,2000,male,direct,True,Bronze
C005688,2022-12-21,Germany,Essen,1984,not_specified,organic_search,True,Silver
C005689,2024-12-31,Germany,Augsburg,1961,female,email,True,Bronze
C005690,2022-10-30,Switzerland,Geneva,1975,male,organic_search,False,Bronze
C005691,2023-06-20,Germany,Dortmund,1992,female,email,False,Bronze
C005692,2024-04-29,Germany,Augsburg,1977,female,organic_search,False,Gold
C005693,2025-07-04,Germany,Bonn,1983,not_specified,organic_search,True,Silver
C005694,2022-12-03,Austria,Linz,1998,female,paid_search,False,Silver
C005695,2024-04-28,Austria,Salzburg,1964,female,social_media,True,Silver
C005696,2022-04-03,Germany,Munich,1999,female,social_media,True,Bronze
C005697,2022-04-19,Switzerland,Winterthur,2005,male,email,True,Bronze
C005698,2025-01-14,Germany,Munich,1970,female,direct,True,Bronze
C005699,2024-11-04,Germany,Dresden,2003,male,organic_search,False,Bronze
C005700,2023-06-28,Germany,Essen,1971,male,social_media,True,Bronze
C005701,2024-06-19,Switzerland,Bern,1991,male,paid_search,True,Bronze
C005702,2023-07-04,Switzerland,Basel,1991,not_specified,social_media,True,Gold
C005703,2023-02-05,Germany,Hamburg,2003,male,organic_search,True,Bronze
C005704,2023-09-16,Austria,Innsbruck,1958,female,social_media,True,Bronze
C005705,2023-03-27,Germany,Augsburg,1985,female,paid_search,True,Silver
C005706,2025-03-23,Germany,Hanover,1998,male,direct,True,Gold
C005707,2023-08-18,Germany,Berlin,1959,female,organic_search,False,Bronze
C005708,2023-04-09,Switzerland,Zurich,1955,female,organic_search,True,Bronze
C005709,2024-02-14,Germany,Stuttgart,1958,female,social_media,False,Bronze
C005710,2024-12-31,Germany,Stuttgart,,female,affiliate,False,Bronze
C005711,2023-01-31,Switzerland,Zurich,1984,female,referral,True,Bronze
C005712,2025-09-19,Germany,Augsburg,1996,male,paid_search,True,Silver
C005713,2023-11-01,Germany,Bonn,1976,male,referral,True,Silver
C005714,2024-08-12,Germany,Mannheim,2002,female,organic_search,True,Bronze
C005715,2025-10-15,Germany,Muenster,1960,female,affiliate,False,Bronze
C005716,2023-09-16,Germany,Augsburg,1987,female,organic_search,True,Bronze
C005717,2022-10-16,Germany,Cologne,1979,male,organic_search,True,Bronze
C005718,2024-12-16,Austria,Vienna,1982,male,organic_search,True,Gold
C005719,2022-01-10,Germany,Bonn,,not_specified,paid_search,True,Bronze
C005720,2023-10-24,Germany,Wiesbaden,1991,male,organic_search,True,Bronze
C005721,2025-11-17,Austria,Innsbruck,1992,male,direct,True,Bronze
C005722,2023-08-22,Germany,Augsburg,1998,male,paid_search,False,Bronze
C005723,2024-09-15,Austria,Innsbruck,1974,female,social_media,False,Bronze
C005724,2024-01-30,Germany,Essen,1955,male,paid_search,True,Bronze
C005725,2022-11-07,Switzerland,Zurich,1963,female,organic_search,False,Bronze
C005726,2023-04-05,Germany,Nuremberg,1986,male,organic_search,True,Gold
C005727,2024-01-27,Germany,Stuttgart,1963,male,social_media,True,Gold
C005728,2022-05-31,Germany,Stuttgart,1994,male,paid_search,False,Bronze
C005729,2023-08-23,Switzerland,Lucerne,1955,female,social_media,False,Bronze
C005730,2023-08-23,Switzerland,Bern,2003,male,direct,True,Bronze
C005731,2025-04-21,Germany,,2006,male,affiliate,False,Silver
C005732,2022-06-28,Germany,Mannheim,1975,female,direct,False,Platinum
C005733,2025-05-02,Germany,Bonn,1999,male,paid_search,False,Bronze
C005734,2023-08-17,Germany,Essen,2001,female,organic_search,False,Gold
C005735,2024-07-30,Austria,Villach,1997,male,social_media,False,Silver
C005736,2024-03-15,Austria,Vienna,1987,male,email,True,Bronze
C005737,2023-03-10,Germany,Essen,1965,male,organic_search,False,Bronze
C005738,2025-09-06,Switzerland,Basel,1972,female,referral,False,Silver
C005739,2022-11-21,Germany,Munich,1973,female,organic_search,True,Platinum
C005740,2022-02-22,Germany,Bonn,2006,female,paid_search,True,Bronze
C005741,2024-12-19,Germany,Munich,1988,female,direct,True,Bronze
C005742,2024-06-17,Germany,Bonn,1958,male,referral,True,Silver
C005743,2025-07-10,Germany,Mannheim,1963,female,referral,False,Silver
C005744,2023-10-24,Germany,Essen,2000,female,direct,False,Gold
C005745,2022-01-25,Germany,Frankfurt,1980,male,paid_search,False,Bronze
C005746,2022-01-30,Germany,Muenster,1982,female,email,True,Gold
C005747,2023-09-19,Germany,Bonn,2002,male,email,True,Platinum
C005748,2022-12-27,Germany,Munich,1985,male,email,False,Bronze
C005749,2025-08-25,Germany,Bonn,1976,female,organic_search,True,Bronze
C005750,2022-06-21,Germany,,1998,female,organic_search,False,Platinum
C005751,2025-06-26,Germany,Hanover,1972,female,paid_search,True,Bronze
C005752,2022-11-10,Austria,Graz,2003,female,direct,False,Bronze
C005753,2022-06-22,Germany,Hanover,1958,male,email,True,Bronze
C005754,2023-02-01,Germany,Karlsruhe,,male,paid_search,False,Bronze
C005755,2022-07-28,Germany,Mannheim,1961,male,paid_search,True,Gold
C005756,2023-08-03,Germany,Mannheim,1979,female,email,True,Bronze
C005757,2023-04-23,Germany,Bonn,1966,male,affiliate,True,Bronze
C005758,2024-02-04,Germany,Mannheim,1992,female,paid_search,False,Bronze
C005759,2024-02-16,Germany,Wiesbaden,1979,female,social_media,False,Silver
C005760,2022-01-02,Germany,Augsburg,1994,male,affiliate,False,Bronze
C005761,2022-06-30,Germany,Mannheim,1984,male,social_media,True,Bronze
C005762,2022-08-22,Switzerland,Lausanne,1973,male,social_media,False,Silver
C005763,2022-10-09,Germany,Stuttgart,1993,male,email,False,Bronze
C005764,2022-05-16,Germany,Dusseldorf,1970,male,referral,True,Bronze
C005765,2023-03-31,Germany,Hanover,1966,male,paid_search,True,Gold
C005766,2024-03-05,Germany,Hanover,1997,male,direct,False,Bronze
C005767,2023-03-23,Germany,Dortmund,2006,female,paid_search,True,Bronze
C005768,2023-04-21,Austria,Linz,1982,female,organic_search,False,Gold
C005769,2023-11-10,Germany,Bonn,2004,female,social_media,True,Bronze
C005770,2024-03-03,Germany,Bremen,1966,male,email,False,Bronze
C005771,2023-04-24,Switzerland,Zurich,1955,female,paid_search,False,Bronze
C005772,2022-11-17,Germany,Munich,2000,female,paid_search,True,Silver
C005773,2023-08-15,Germany,Dusseldorf,1998,male,social_media,False,Bronze
C005774,2022-02-05,Germany,Leipzig,1980,male,social_media,True,Silver
C005775,2023-12-13,Germany,Bonn,1999,male,referral,True,Gold
C005776,2025-09-22,Austria,Salzburg,2000,male,email,True,Silver
C005777,2023-07-30,Germany,Dortmund,1973,female,direct,True,Silver
C005778,2022-06-06,Switzerland,Zurich,1963,male,email,False,Bronze
C005779,2024-10-18,Germany,Hamburg,1986,male,organic_search,False,Gold
C005780,2022-07-03,Germany,Muenster,2001,female,direct,True,Gold
C005781,2022-10-07,Germany,Augsburg,1985,female,paid_search,True,Bronze
C005782,2022-07-31,Germany,Berlin,1976,male,social_media,True,Silver
C005783,2025-06-30,Germany,Essen,1967,female,paid_search,True,Gold
C005784,2025-11-18,Germany,Wiesbaden,1970,female,social_media,False,Silver
C005785,2024-04-03,Germany,Bonn,1994,male,paid_search,True,Bronze
C005786,2024-06-11,Germany,Hamburg,1974,female,social_media,False,Gold
C005787,2024-07-21,Switzerland,Lausanne,1981,male,social_media,True,Gold
C005788,2024-05-31,Germany,Augsburg,,female,social_media,True,Bronze
C005789,2024-02-26,Germany,Stuttgart,1970,female,referral,True,Bronze
C005790,2025-11-26,Austria,Salzburg,1970,female,referral,False,Gold
C005791,2024-11-25,Germany,Dusseldorf,1992,male,social_media,True,Bronze
C005792,2022-05-08,Austria,Graz,1988,female,direct,False,Bronze
C005793,2023-07-21,Switzerland,Lucerne,1995,female,paid_search,True,Bronze
C005794,2025-11-09,Germany,Frankfurt,1981,male,social_media,True,Bronze
C005795,2023-08-07,Germany,Dresden,,male,organic_search,True,Gold
C005796,2022-10-22,Germany,Leipzig,1989,female,direct,True,Bronze
C005797,2025-06-08,Germany,Hanover,1955,male,organic_search,True,Bronze
C005798,2024-06-19,Germany,Mannheim,1972,male,email,False,Silver
C005799,2024-03-23,Germany,Dresden,1993,male,direct,True,Silver
C005800,2023-08-31,Switzerland,Geneva,1968,female,paid_search,False,Bronze
C005801,2022-06-29,Germany,Stuttgart,2000,female,organic_search,True,Gold
C005802,2023-07-09,Germany,Frankfurt,1990,male,social_media,False,Bronze
C005803,2023-09-25,Germany,Nuremberg,2002,female,direct,False,Silver
C005804,2025-09-07,Switzerland,Bern,1982,female,direct,True,Silver
C005805,2023-03-21,Germany,Munich,1978,female,organic_search,True,Bronze
C005806,2022-08-04,Austria,Innsbruck,1962,male,affiliate,True,Silver
C005807,2023-09-10,Austria,Salzburg,2001,female,email,False,Bronze
C005808,2025-12-11,Germany,Dortmund,1988,female,email,False,Bronze
C005809,2023-11-28,Germany,Augsburg,1997,female,paid_search,False,Bronze
C005810,2023-07-02,Germany,Hamburg,1969,female,paid_search,False,Silver
C005811,2024-08-21,Germany,Bonn,1965,female,organic_search,True,Bronze
C005812,2024-07-26,Germany,Dresden,1973,male,referral,True,Gold
C005813,2023-03-09,Germany,Stuttgart,1979,female,paid_search,False,Gold
C005814,2025-10-30,Switzerland,Geneva,1999,female,email,True,Silver
C005815,2024-05-06,Germany,Cologne,1968,female,referral,True,Gold
C005816,2022-03-25,Germany,Hanover,1965,not_specified,email,True,Silver
C005817,2023-08-12,Germany,Nuremberg,1961,female,organic_search,False,Bronze
C005818,2025-08-26,Germany,Stuttgart,1977,female,organic_search,False,Bronze
C005819,2023-07-23,Germany,Leipzig,1960,male,social_media,False,Gold
C005820,2024-03-31,Germany,Muenster,1959,male,social_media,False,Bronze
C005821,2024-06-04,Germany,Bonn,1973,female,paid_search,True,Bronze
C005822,2024-10-14,Germany,Dresden,1978,male,organic_search,False,Platinum
C005823,2025-06-14,Germany,Munich,1976,female,organic_search,True,Bronze
C005824,2022-08-04,Germany,Dresden,2002,male,social_media,True,Silver
C005825,2024-01-17,Germany,Leipzig,2002,female,direct,True,Bronze
C005826,2024-02-10,Germany,Karlsruhe,1984,female,organic_search,True,Bronze
C005827,2022-08-09,Germany,Cologne,2003,female,organic_search,True,Silver
C005828,2024-08-31,Austria,Villach,2000,female,organic_search,False,Gold
C005829,2022-06-20,Germany,Wiesbaden,1957,female,email,False,Bronze
C005830,2023-10-22,Germany,Mannheim,1983,female,organic_search,False,Bronze
C005831,2023-04-23,Austria,Salzburg,1973,male,organic_search,False,Silver
C005832,2022-08-12,Germany,Dresden,1958,male,direct,False,Bronze
C005833,2025-04-03,Switzerland,Lucerne,1989,male,email,True,Bronze
C005834,2022-12-19,Germany,Augsburg,1981,male,direct,True,Bronze
C005835,2023-01-04,Germany,Karlsruhe,1986,female,referral,False,Bronze
C005836,2025-05-19,Germany,Cologne,1967,female,paid_search,False,Bronze
C005837,2025-06-21,Germany,Dortmund,1998,female,social_media,True,Bronze
C005838,2022-02-19,Austria,Klagenfurt,1977,male,paid_search,True,Silver
C005839,2023-02-06,Switzerland,Zurich,1967,male,organic_search,True,Bronze
C005840,2024-10-21,Germany,Nuremberg,1967,female,social_media,False,Bronze
C005841,2025-01-29,Germany,Leipzig,1969,female,affiliate,True,Gold
C005842,2025-12-15,Germany,Dresden,1960,male,referral,True,Bronze
C005843,2024-03-12,Germany,Wiesbaden,2000,female,organic_search,True,Platinum
C005844,2022-01-11,Germany,Augsburg,1966,female,paid_search,False,Bronze
C005845,2025-06-16,Switzerland,Basel,1993,female,email,False,Gold
C005846,2022-08-21,Germany,Bonn,1975,male,email,False,Gold
C005847,2022-06-24,Germany,Berlin,1961,male,paid_search,True,Bronze
C005848,2024-09-01,Germany,Bonn,1997,male,paid_search,True,Gold
C005849,2024-05-22,Switzerland,Zurich,1997,not_specified,referral,True,Bronze
C005850,2022-03-28,Switzerland,Lucerne,1995,female,affiliate,True,Bronze
C005851,2022-09-02,Germany,Stuttgart,1974,male,paid_search,True,Platinum
C005852,2024-05-02,Germany,Nuremberg,1956,male,organic_search,True,Bronze
C005853,2023-01-04,Austria,Innsbruck,1995,not_specified,email,True,Bronze
C005854,2024-09-15,Germany,Stuttgart,1995,male,social_media,False,Silver
C005855,2023-08-18,Switzerland,Winterthur,2000,female,social_media,False,Bronze
C005856,2024-04-29,Switzerland,Geneva,1956,male,paid_search,False,Bronze
C005857,2023-11-18,Germany,Wiesbaden,1999,male,email,True,Bronze
C005858,2023-06-12,Germany,Bremen,1958,female,organic_search,False,Bronze
C005859,2023-05-10,Germany,Essen,1956,female,organic_search,False,Silver
C005860,2024-10-04,Switzerland,Geneva,1994,not_specified,direct,True,Bronze
C005861,2024-01-14,Germany,Berlin,1993,male,organic_search,False,Gold
C005862,2024-05-08,Austria,Innsbruck,1975,male,paid_search,False,Bronze
C005863,2024-04-14,Germany,Bonn,1992,male,social_media,True,Silver
C005864,2022-10-28,Switzerland,Winterthur,1971,male,social_media,True,Bronze
C005865,2025-08-12,Germany,Muenster,1961,male,direct,False,Silver
C005866,2024-03-24,Germany,Stuttgart,,female,paid_search,False,Bronze
C005867,2024-11-03,Germany,Dresden,2001,female,email,False,Bronze
C005868,2025-06-28,Germany,Wiesbaden,1982,male,social_media,True,Bronze
C005869,2025-08-29,Germany,Dresden,1993,female,email,True,Bronze
C005870,2024-08-21,Switzerland,Winterthur,1986,male,affiliate,True,Bronze
C005871,2025-02-11,Germany,Bonn,1989,male,direct,False,Bronze
C005872,2023-11-13,Switzerland,Lucerne,1989,female,direct,True,Gold
C005873,2024-12-02,Germany,Dusseldorf,1960,male,referral,False,Bronze
C005874,2023-04-10,Germany,Cologne,,male,email,True,Gold
C005875,2024-10-25,Switzerland,Lucerne,1961,male,email,False,Silver
C005876,2022-05-05,Germany,Essen,1963,female,email,False,Bronze
C005877,2025-08-14,Austria,Graz,1990,male,organic_search,True,Silver
C005878,2022-12-20,Switzerland,Bern,1977,male,referral,False,Bronze
